id,state_id,census_id,Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Median income (dollars),Estimate!!Households!!Mean income (dollars),Estimate!!Families!!Total,Estimate!!Families!!Median income (dollars),Estimate!!Families!!Mean income (dollars),Estimate!!Married-couple families!!Total,Estimate!!Married-couple families!!Median income (dollars),Estimate!!Married-couple families!!Mean income (dollars),Estimate!!Nonfamily households!!Total,Estimate!!Nonfamily households!!Median income (dollars),Estimate!!Nonfamily households!!Mean income (dollars)
17680,33,1600000US3658937,"Poland village, New York",133,52292,75327,84,0,89099,58,98750,0,49,50208,49076
17681,33,1600000US3658992,"Pomona village, New York",900,122500,148467,729,124899,149656,648,131875,0,171,0,133018
17682,33,1600000US3659157,"Poquott village, New York",339,175625,285455,245,208125,324773,218,213750,0,94,106250,164996
17683,33,1600000US3659212,"Port Byron village, New York",418,54318,60235,258,63833,66988,174,78182,0,160,34167,46317
17684,33,1600000US3659223,"Port Chester village, New York",9072,74920,99001,6678,77845,105539,4780,87913,0,2394,48919,71363
17685,33,1600000US3659245,"Port Dickinson village, New York",815,56172,66085,487,66193,77055,330,79167,0,328,39868,46307
17686,33,1600000US3659311,"Port Ewen CDP, New York",1466,65652,80643,916,77750,92617,644,88173,0,550,38516,54382
17687,33,1600000US3659322,"Port Gibson CDP, New York",173,80491,70372,116,87941,73873,63,89154,0,57,0,52686
17688,33,1600000US3659333,"Port Henry CDP, New York",579,39757,67546,350,57500,83369,256,78030,0,229,25677,40648
17689,33,1600000US3659355,"Port Jefferson village, New York",2993,111442,143489,1986,138750,172617,1675,151989,0,1007,66161,80046
17690,33,1600000US3659377,"Port Jefferson Station CDP, New York",2664,93542,106055,1854,108523,123646,1632,109536,0,810,60056,64429
17691,33,1600000US3659388,"Port Jervis city, New York",3713,47531,63883,1862,63915,72318,1330,81294,0,1851,30471,52874
17692,33,1600000US3659454,"Port Leyden village, New York",224,39583,52166,132,39167,54550,103,46250,0,92,39722,45004
17693,33,1600000US3659498,"Portville village, New York",427,47578,55517,283,58173,65519,174,71406,0,144,19250,28753
17694,33,1600000US3659520,"Port Washington CDP, New York",5694,141667,213564,4297,180027,250467,3671,201375,0,1397,54213,96247
17695,33,1600000US3659531,"Port Washington North village, New York",1218,114808,178245,849,171406,225718,756,200625,0,369,53050,66641
17696,33,1600000US3659564,"Potsdam village, New York",2187,32282,62959,832,77143,96951,612,95968,0,1355,17323,38583
17697,33,1600000US3659619,"Pottersville CDP, New York",133,83525,75165,64,96042,77595,37,111161,0,69,83275,72249
17698,33,1600000US3659641,"Poughkeepsie city, New York",12891,43794,63046,6732,54263,77782,3371,75344,0,6159,31320,45831
17699,33,1600000US3659708,"Prattsburgh CDP, New York",324,43889,53221,216,50595,62419,157,55625,0,108,31250,31119
17700,33,1600000US3659740,"Prattsville CDP, New York",87,35417,46146,46,39444,64324,39,38472,0,41,25694,25751
17701,33,1600000US3659831,"Preston-Potter Hollow CDP, New York",132,48056,79608,88,46500,83239,63,50417,0,44,0,72348
17702,33,1600000US3659883,"Prospect CDP, New York",119,69063,78243,92,72000,88424,64,92500,0,27,31750,37711
17703,33,1600000US3659960,"Pulaski village, New York",894,39773,66930,531,57660,84730,354,71000,0,363,30375,36745
17704,33,1600000US3659993,"Pultneyville CDP, New York",271,61699,83988,191,97684,100118,170,97574,0,80,46719,43948
17705,33,1600000US3660103,"Putnam Lake CDP, New York",1226,91793,105241,903,103625,113976,758,104085,0,323,54680,76305
17706,33,1600000US3660408,"Quiogue CDP, New York",318,97212,126584,146,150962,195940,146,150962,0,172,44662,63394
17707,33,1600000US3660422,"Quogue village, New York",246,70455,121599,190,109375,142052,164,121607,0,56,39750,47611
17708,33,1600000US3660576,"Randolph CDP, New York",516,46364,54610,292,63977,69872,190,73478,0,224,24231,31834
17709,33,1600000US3660598,"Ransomville CDP, New York",548,79659,86053,432,79423,87115,327,87125,0,116,56750,68141
17710,33,1600000US3660609,"Rapids CDP, New York",386,90862,101824,282,118676,125048,212,138382,0,104,0,38550
17711,33,1600000US3660675,"Ravena village, New York",1331,60036,68885,851,77946,81665,479,96953,0,480,29006,36228
17712,33,1600000US3660829,"Red Creek village, New York",244,37155,56973,195,37054,59793,128,64022,0,49,31875,34057
17713,33,1600000US3660884,"Redford CDP, New York",153,0,40527,123,0,47785,68,74309,0,30,0,0
17714,33,1600000US3660895,"Red Hook village, New York",843,65850,92240,468,82045,106374,322,97500,0,375,32112,73186
17715,33,1600000US3660983,"Red Oaks Mill CDP, New York",1314,110917,118948,967,112195,129608,887,126417,0,347,77813,81209
17716,33,1600000US3661016,"Redwood CDP, New York",192,35250,48381,161,36250,50985,126,38100,0,31,0,0
17717,33,1600000US3661115,"Remsen village, New York",177,48229,54621,128,51618,59759,76,66250,0,49,23021,26888
17718,33,1600000US3661142,"Remsenburg-Speonk CDP, New York",839,101528,132892,605,106094,143029,522,127222,0,234,76250,105238
17719,33,1600000US3661148,"Rensselaer city, New York",4380,55912,71307,2010,71643,81723,1010,111722,0,2370,50385,58330
17720,33,1600000US3661159,"Rensselaer Falls village, New York",150,62727,70137,117,68472,77697,89,68958,0,33,21875,27718
17721,33,1600000US3661236,"Retsof CDP, New York",48,100417,74981,29,103625,88776,19,0,0,19,0,53932
17722,33,1600000US3661346,"Rhinebeck village, New York",1269,64327,93009,659,96989,118464,515,110398,0,610,40459,65385
17723,33,1600000US3661368,"Rhinecliff CDP, New York",126,138281,169328,86,204500,210605,79,220313,0,40,70714,74065
17724,33,1600000US3661434,"Richburg village, New York",142,44583,50092,116,45938,52622,94,48750,0,26,14722,22600
17725,33,1600000US3661489,"Richfield Springs village, New York",433,40764,57791,280,64306,67533,194,67500,0,153,25511,34934
17726,33,1600000US3661588,"Richmondville village, New York",316,58375,71572,194,69000,80768,133,85972,0,122,25833,45730
17727,33,1600000US3661621,"Richville village, New York",105,37188,53959,75,44063,61345,48,69167,0,30,22500,34400
17728,33,1600000US3661665,"Ridge CDP, New York",5542,71738,98372,3317,97012,128009,2735,107938,0,2225,40258,50459
17729,33,1600000US3661797,"Rifton CDP, New York",123,107804,117032,77,108345,133943,40,0,0,46,78750,88722
17730,33,1600000US3661874,"Ripley CDP, New York",341,31328,46521,181,59479,64527,131,68854,0,160,21000,24423
17731,33,1600000US3661973,"Riverhead CDP, New York",5211,52126,80742,3098,70179,93004,2092,88750,0,2113,38176,56154
17732,33,1600000US3662061,"Riverside village, New York",217,43229,57965,120,60278,59133,102,61944,0,97,24028,56255
17733,33,1600000US3662066,"Riverside CDP, New York",363,42986,83149,110,129886,184427,94,0,0,253,0,39115
17734,33,1600000US3663000,"Rochester city, New York",86307,35590,52116,41593,41306,57924,17031,71434,86020,44714,28942,44489
17735,33,1600000US3663132,"Rock Hill CDP, New York",592,108558,137805,391,126806,156173,317,137561,0,201,97639,96174
17736,33,1600000US3663264,"Rockville Centre village, New York",9605,113769,166179,6462,167021,210335,5409,194139,0,3143,45919,73525
17737,33,1600000US3663319,"Rocky Point CDP, New York",4674,98913,119149,3303,121141,137170,2565,129761,0,1371,58750,67655
17738,33,1600000US3663330,"Rodman CDP, New York",54,60833,79315,51,0,76516,45,0,0,3,0,0
17739,33,1600000US3663418,"Rome city, New York",12803,48120,61742,7383,63518,76444,4814,76149,93088,5420,30309,39072
17740,33,1600000US3663429,"Romulus CDP, New York",137,46050,52101,118,43750,50335,65,49792,0,19,38472,34795
17741,33,1600000US3663473,"Ronkonkoma CDP, New York",6004,106434,115819,4548,116667,127887,3557,123642,0,1456,52922,69002
17742,33,1600000US3663506,"Roosevelt CDP, New York",4414,90423,104380,3666,91902,105977,1973,106375,0,748,43906,76999
17743,33,1600000US3663583,"Roscoe CDP, New York",226,53618,72642,162,0,80494,101,113625,0,64,38250,47778
17744,33,1600000US3663742,"Rosendale Hamlet CDP, New York",508,47574,62157,225,83417,86370,179,84306,0,283,0,28888
17745,33,1600000US3663770,"Roslyn village, New York",1347,110029,194590,643,174712,307084,541,204479,0,704,64483,90084
17746,33,1600000US3663792,"Roslyn Estates village, New York",407,250000,392656,366,250000,414338,342,250000,0,41,0,174339
17747,33,1600000US3663803,"Roslyn Harbor village, New York",306,225000,278764,254,231250,291456,222,237000,0,52,157500,215012
17748,33,1600000US3663814,"Roslyn Heights CDP, New York",2111,137150,197251,1786,146037,212807,1424,169265,0,325,70365,86643
17749,33,1600000US3663924,"Rotterdam CDP, New York",7306,65820,74106,4515,80635,87704,3433,86687,0,2791,41639,48784
17750,33,1600000US3663957,"Round Lake village, New York",388,87500,106451,212,104375,124230,178,103750,0,176,79643,84634
17751,33,1600000US3663979,"Rouses Point village, New York",1104,58198,64638,598,71875,79072,434,85625,0,506,30769,46516
17752,33,1600000US3664155,"Rushford CDP, New York",159,45481,48483,136,45769,44001,51,49375,0,23,0,48178
17753,33,1600000US3664199,"Rushville village, New York",237,55313,72244,135,72083,93161,100,80000,0,102,35625,42936
17754,33,1600000US3664232,"Russell Gardens village, New York",353,140625,213642,279,183750,242413,250,209167,0,74,65417,99241
17755,33,1600000US3664309,"Rye city, New York",5491,192688,310470,4013,244531,379527,3559,250000,0,1478,66328,117421
17756,33,1600000US3664325,"Rye Brook village, New York",3418,141652,230949,2690,169545,266204,2305,188688,0,728,75256,97528
17757,33,1600000US3664408,"Sackets Harbor village, New York",824,68149,77886,416,81500,88178,309,100625,0,408,64500,66718
17758,33,1600000US3664430,"Saddle Rock village, New York",233,191607,264668,198,204722,293139,184,228750,0,35,0,91843
17759,33,1600000US3664441,"Saddle Rock Estates CDP, New York",144,190179,234359,135,190982,248946,125,191875,0,9,0,0
17760,33,1600000US3664452,"Sagaponack village, New York",108,125833,236256,78,201250,272823,59,225781,0,30,75357,105560
17761,33,1600000US3664485,"Sag Harbor village, New York",872,86103,143295,414,132500,197053,353,143661,0,458,51750,94329
17762,33,1600000US3664551,"St. Bonaventure CDP, New York",262,36944,75141,113,47150,63474,103,0,0,149,0,83989
17763,33,1600000US3664584,"St. James CDP, New York",4727,115580,141824,3358,142206,168059,2778,152273,0,1369,44718,74597
17764,33,1600000US3664639,"St. Johnsville village, New York",702,34063,52630,455,40417,63285,261,55972,0,247,19432,28518
17765,33,1600000US3664716,"St. Regis Falls CDP, New York",166,56667,62884,129,54306,64236,78,71667,0,37,40875,39962
17766,33,1600000US3664749,"Salamanca city, New York",2187,31934,44079,1267,39764,50842,678,56964,0,920,20102,29916
17767,33,1600000US3664771,"Salem CDP, New York",329,58942,65716,198,65000,68599,143,73542,0,131,44063,53611
17768,33,1600000US3664842,"Salisbury CDP, New York",3786,130688,140018,3133,139661,153076,2686,141667,0,653,40125,62922
17769,33,1600000US3664859,"Salisbury Mills CDP, New York",70,0,194076,70,128409,180697,59,0,0,0,0,0
17770,33,1600000US3664881,"Saltaire village, New York",4,0,0,2,0,0,2,0,0,2,0,0
17771,33,1600000US3664892,"Salt Point CDP, New York",51,84261,100782,46,84545,105089,19,136042,0,5,0,0
17772,33,1600000US3664958,"Sanborn CDP, New York",499,50365,57254,239,63819,73570,148,86786,0,260,35000,39474
17773,33,1600000US3665024,"Sand Ridge CDP, New York",248,60735,66308,168,74342,70675,132,83516,0,80,58594,53104
17774,33,1600000US3665035,"Sands Point village, New York",959,250000,473848,825,250000,514935,772,250000,0,134,93500,204655
17775,33,1600000US3665068,"Sandy Creek village, New York",326,65000,65911,220,75357,73550,161,85114,0,106,32115,40922
17776,33,1600000US3665233,"Saranac Lake village, New York",2540,48718,61659,1283,69676,78503,893,85417,0,1257,30042,40592
17777,33,1600000US3665255,"Saratoga Springs city, New York",12370,82816,117700,6689,113394,153831,5469,123583,0,5681,53476,73045
17778,33,1600000US3665288,"Saugerties village, New York",1803,39631,66463,790,69196,91592,568,89942,0,1013,29127,44628
17779,33,1600000US3665310,"Saugerties South CDP, New York",839,63897,68669,512,78750,81992,327,106979,0,327,34336,47501
17780,33,1600000US3665332,"Savannah CDP, New York",194,56042,64147,147,58125,73407,98,60938,0,47,23625,31502
17781,33,1600000US3665354,"Savona village, New York",309,42708,52553,199,49205,56479,127,69250,0,110,34167,43611
17782,33,1600000US3665409,"Sayville CDP, New York",5425,116005,146315,4125,139401,165599,3316,156471,0,1300,58171,77848
17783,33,1600000US3665431,"Scarsdale village, New York",5577,250000,462556,4969,250000,495565,4688,250000,0,608,80357,185224
17784,33,1600000US3665475,"Schaghticoke village, New York",263,66375,71961,178,83182,80808,129,92292,0,85,37917,49471
17785,33,1600000US3665508,"Schenectady city, New York",22824,45438,59170,11751,56866,70800,7049,72417,0,11073,32154,43878
17786,33,1600000US3665519,"Schenevus CDP, New York",256,58281,67655,165,68125,75636,123,76146,0,91,0,52522
17787,33,1600000US3665585,"Schoharie village, New York",350,54545,72087,179,76750,76160,107,79688,0,171,37344,52423
17788,33,1600000US3665640,"Schroon Lake CDP, New York",356,44375,67906,225,61250,83411,166,81250,0,131,35250,38540
17789,33,1600000US3665750,"Schuylerville village, New York",626,62778,75056,382,76250,91704,225,93125,0,244,41250,45319
17790,33,1600000US3665761,"Scio CDP, New York",243,67411,63543,198,72000,69160,158,78000,0,45,41042,37060
17791,33,1600000US3665882,"Scotchtown CDP, New York",3518,72824,91351,2404,90139,101529,1809,96530,0,1114,54300,63186
17792,33,1600000US3665893,"Scotia village, New York",3154,57368,72445,1743,79189,88121,1207,88983,0,1411,38220,50290
17793,33,1600000US3665926,"Scottsburg CDP, New York",42,70313,73910,33,70781,76691,29,71406,0,9,0,63711
17794,33,1600000US3665948,"Scotts Corners CDP, New York",233,168958,266958,210,183000,292523,195,210795,0,23,0,0
17795,33,1600000US3665959,"Scottsville village, New York",796,67500,74056,506,83250,86975,344,101250,0,290,39000,47980
17796,33,1600000US3666047,"Sea Cliff village, New York",1899,132545,179473,1387,163882,202612,1154,171354,0,512,0,103330
17797,33,1600000US3666058,"Seaford CDP, New York",5110,133278,159540,4072,148526,171603,3511,157331,0,1038,86042,104489
17798,33,1600000US3666102,"Searingtown CDP, New York",1425,161188,219059,1302,174113,233690,1151,182399,0,123,53606,64181
17799,33,1600000US3666212,"Selden CDP, New York",6243,95801,105539,4885,105054,113612,3441,113339,0,1358,38306,63282
17800,33,1600000US3666322,"Seneca Falls CDP, New York",2715,47523,63135,1520,71538,83391,1126,84643,0,1195,28897,33258
17801,33,1600000US3666366,"Seneca Knolls CDP, New York",948,55050,57938,491,61932,68776,404,68438,0,457,48427,45840
17802,33,1600000US3666481,"Setauket-East Setauket CDP, New York",4777,154130,185466,3647,178369,207067,3027,185979,0,1130,64028,97718
17803,33,1600000US3666663,"Sharon Springs village, New York",218,44643,70635,116,55000,71576,93,61458,0,102,26042,60041
17804,33,1600000US3666828,"Shelter Island CDP, New York",819,79843,101566,551,83196,113952,403,79925,0,268,0,76102
17805,33,1600000US3666850,"Shelter Island Heights CDP, New York",417,128984,146039,246,145222,159401,234,129688,0,171,0,126815
17806,33,1600000US3666872,"Shenorock CDP, New York",811,106563,124142,619,134728,136529,515,149408,0,192,92500,84209
17807,33,1600000US3666883,"Sherburne village, New York",635,37566,58281,315,57019,80463,202,92500,0,320,25735,35243
17808,33,1600000US3666949,"Sherman village, New York",290,39423,52631,182,46923,67001,155,62679,0,108,18571,28416
17809,33,1600000US3666993,"Sherrill city, New York",1237,65083,85723,806,88750,106168,632,105227,0,431,29950,40535
17810,33,1600000US3667048,"Shinnecock Hills CDP, New York",839,135938,177248,504,166176,229398,409,166636,0,335,0,92427
17811,33,1600000US3667070,"Shirley CDP, New York",8303,87242,104511,6495,92386,112311,4517,111370,0,1808,58750,64964
17812,33,1600000US3667081,"Shokan CDP, New York",441,54473,69321,399,53496,62081,320,54141,0,42,0,113398
17813,33,1600000US3667191,"Shoreham village, New York",168,126667,168571,137,129375,168473,128,143000,0,31,0,167613
17814,33,1600000US3667257,"Shortsville village, New York",546,68529,76168,397,78977,85510,326,86250,0,149,42266,49356
17815,33,1600000US3667279,"Shrub Oak CDP, New York",1069,112083,128619,812,116694,142269,709,114479,0,257,69271,85491
17816,33,1600000US3667334,"Sidney village, New York",1566,40341,56362,980,65543,69344,650,82132,0,586,26042,31844
17817,33,1600000US3667411,"Silver Creek village, New York",987,59766,67284,644,71771,79436,473,82396,0,343,35875,40854
17818,33,1600000US3667466,"Silver Springs village, New York",373,28393,42313,168,49583,58063,86,78750,0,205,17986,25821
17819,33,1600000US3667488,"Sinclairville village, New York",287,40536,46195,173,45125,58157,123,63516,0,114,19000,26233
17820,33,1600000US3667510,"Skaneateles village, New York",1053,95724,192732,681,160054,273568,586,162917,0,372,33462,42999
17821,33,1600000US3667638,"Sleepy Hollow village, New York",3758,68125,124685,2576,83837,147845,1726,126111,0,1182,42643,69394
17822,33,1600000US3667686,"Sloan village, New York",1563,48825,66159,949,57003,76401,561,64899,0,614,30500,39344
17823,33,1600000US3667708,"Sloatsburg village, New York",1102,105000,116745,829,118917,131598,694,120357,0,273,53618,66720
17824,33,1600000US3667730,"Smallwood CDP, New York",239,0,128018,162,152174,159814,117,0,0,77,41023,61121
17825,33,1600000US3667851,"Smithtown CDP, New York",8887,137347,164564,6742,163140,192298,6044,166866,0,2145,50235,71499
