GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M
5001600US4818,"Congressional District 18 (116th Congress), Texas",270022,2047,8.9,0.5,5.4,0.4,12,0.5,11.8,0.5,14.2,0.6,16.8,0.6,10.5,0.4,10.9,0.5,4.2,0.3,5.3,0.3,47534,851,70883,1217,35.1,(X),(X),(X),(X),(X),171047,2066,7.1,0.5,3.9,0.4,11.2,0.6,11.8,0.7,14.6,0.7,16.6,0.8,11.4,0.5,12.5,0.7,4.8,0.3,6.1,0.3,51569,1178,77535,1640,(X),(X),37.3,(X),(X),(X),98800,1938,2,0.3,2.4,0.4,6.7,0.6,9.7,0.8,13.3,0.9,17.6,1,13.8,0.8,17.2,0.9,7.4,0.6,10,0.6,72100,2082,101724,2590,(X),(X),(X),(X),(X),(X),98975,2154,14.1,0.9,8.4,0.7,14.1,0.9,12.1,1,13.6,0.8,15.5,1,8.2,0.7,7.7,0.6,2.8,0.4,3.7,0.4,36389,1296,55714,1631,(X),(X),(X),(X),29.7,(X)
5001600US4819,"Congressional District 19 (116th Congress), Texas",258329,1729,7.5,0.4,5.3,0.3,10.3,0.5,11,0.4,14.5,0.5,17.8,0.6,12.3,0.4,13.2,0.4,4.4,0.3,3.7,0.2,51646,834,70336,1010,37.5,(X),(X),(X),(X),(X),169150,1774,4.2,0.4,2.9,0.3,7.5,0.5,9.1,0.5,13.9,0.6,19.2,0.7,15.1,0.6,16.9,0.6,6.1,0.4,4.9,0.4,65034,1088,83309,1348,(X),(X),38.8,(X),(X),(X),123035,1941,1.4,0.3,1.4,0.2,4.5,0.4,6.8,0.5,12.7,0.6,20.1,0.8,17.9,0.7,21.1,0.8,7.8,0.5,6.3,0.5,78532,1207,96984,1741,(X),(X),(X),(X),(X),(X),89179,1455,15.3,0.8,10.2,0.7,16.8,0.8,15.2,0.9,15.3,0.9,14.2,0.7,5.9,0.6,5,0.6,0.8,0.2,1.2,0.2,29461,889,42084,1310,(X),(X),(X),(X),33.4,(X)
5001600US4820,"Congressional District 20 (116th Congress), Texas",254402,1454,7.6,0.4,4.8,0.3,10.3,0.4,10.4,0.5,14,0.6,19.2,0.6,12.8,0.4,13.2,0.4,4.6,0.3,3.1,0.2,53251,777,68547,914,35,(X),(X),(X),(X),(X),169598,1788,4.6,0.4,3.1,0.3,8.9,0.5,9.4,0.6,14.2,0.6,19.3,0.8,14.7,0.6,16,0.6,5.6,0.3,4.1,0.3,62056,1100,77632,1220,(X),(X),35.8,(X),(X),(X),110184,1767,2,0.3,1.4,0.2,6.1,0.5,7.2,0.6,11.9,0.7,19.8,0.9,17.9,0.7,20.6,0.8,7.7,0.5,5.6,0.5,77091,1283,92118,1760,(X),(X),(X),(X),(X),(X),84804,2000,14.4,0.8,8.8,0.7,14.2,0.9,12.9,0.9,14.8,0.9,18.4,1.1,7.6,0.6,6.3,0.5,1.7,0.3,1,0.2,34712,1223,46143,1132,(X),(X),(X),(X),31.7,(X)
5001600US4821,"Congressional District 21 (116th Congress), Texas",321068,1921,5.2,0.3,2.6,0.2,6.8,0.3,8.3,0.4,11.2,0.4,17.5,0.5,13.1,0.5,16.5,0.5,8.1,0.3,10.6,0.3,72376,889,103502,1487,30.6,(X),(X),(X),(X),(X),189642,2169,2.6,0.3,1.4,0.2,4.5,0.4,6.1,0.5,8.7,0.5,15.7,0.7,14.2,0.5,21,0.6,11.2,0.5,14.6,0.5,93435,1416,125832,1943,(X),(X),31.4,(X),(X),(X),150909,2085,1.1,0.2,0.7,0.2,2.8,0.3,4.3,0.4,7.4,0.5,14.3,0.7,14.9,0.6,23.7,0.8,13.3,0.6,17.5,0.6,107973,1347,141965,2211,(X),(X),(X),(X),(X),(X),131426,2297,9.7,0.6,4.5,0.5,10.6,0.6,12,0.8,15.2,0.9,19.8,0.9,11,0.8,9.5,0.8,3.4,0.4,4.4,0.4,47826,1243,68483,2414,(X),(X),(X),(X),28.6,(X)
5001600US4822,"Congressional District 22 (116th Congress), Texas",293484,2137,3.4,0.3,1.9,0.2,4.9,0.4,5.6,0.4,8.2,0.5,14.7,0.6,12.4,0.6,20.5,0.8,12.7,0.6,15.7,0.6,97494,1901,123264,1680,31.4,(X),(X),(X),(X),(X),232335,2551,2.4,0.3,1.1,0.2,3.3,0.4,4.5,0.4,6.8,0.5,13.1,0.7,12.9,0.7,22.5,1,14.7,0.7,18.8,0.7,111367,2204,136950,2001,(X),(X),33,(X),(X),(X),190098,2825,1.2,0.2,0.7,0.2,2.1,0.3,3.5,0.4,5.4,0.5,11.5,0.7,12.4,0.8,24.1,1,16.9,0.8,22.2,0.9,125801,2135,150948,2571,(X),(X),(X),(X),(X),(X),61149,2220,8.1,1,5.3,0.8,11.7,1.1,10.1,1.1,13.7,1.3,20.9,1.5,11.2,1.2,11.5,1.3,4.2,0.8,3.3,0.7,50981,1376,66609,2622,(X),(X),(X),(X),23.7,(X)
5001600US4823,"Congressional District 23 (116th Congress), Texas",232304,1478,7,0.4,5.3,0.4,9.9,0.5,9.7,0.5,13.1,0.6,17.2,0.6,12.4,0.5,14,0.5,5.3,0.4,6,0.3,55961,1040,79319,1197,33.8,(X),(X),(X),(X),(X),174475,1809,5.3,0.5,3.5,0.4,8.4,0.5,9.4,0.6,12.6,0.7,17.8,0.7,13.6,0.6,16.1,0.6,6.2,0.4,7.1,0.4,63815,1074,87672,1407,(X),(X),35.6,(X),(X),(X),127215,1959,2.6,0.3,2.2,0.3,6.1,0.4,7.5,0.5,11.6,0.7,18.3,0.8,15.3,0.7,19.3,0.8,8,0.6,9.2,0.5,77204,1214,101971,1787,(X),(X),(X),(X),(X),(X),57829,1567,14.5,1.1,11.3,1,14.7,1,11.7,1.1,14.8,1.4,14.8,1.5,7.7,0.9,6.5,0.8,1.8,0.4,2.3,0.4,32623,1686,49001,1783,(X),(X),(X),(X),26.3,(X)
5001600US4824,"Congressional District 24 (116th Congress), Texas",314343,2089,3,0.2,2.1,0.2,5.7,0.3,7.2,0.4,12.5,0.5,18.4,0.6,13.7,0.5,16.9,0.5,8.6,0.4,11.9,0.4,76737,1014,109353,1610,30.5,(X),(X),(X),(X),(X),198144,1798,2,0.3,1.3,0.2,4.2,0.4,5.8,0.4,10.1,0.5,15.8,0.6,13.3,0.5,19.9,0.6,11.2,0.5,16.4,0.6,94873,1402,129925,2135,(X),(X),32.8,(X),(X),(X),150378,1955,1.3,0.3,0.8,0.1,2.4,0.3,3.9,0.3,7.8,0.5,13.6,0.5,13.5,0.6,22.4,0.7,13.6,0.6,20.7,0.7,112847,1688,149575,2569,(X),(X),(X),(X),(X),(X),116199,2378,5.2,0.4,3.6,0.4,8.7,0.7,10.6,0.7,16.9,0.9,22.3,0.9,13.7,0.9,11.1,0.8,3.9,0.4,3.9,0.4,54041,787,71346,1683,(X),(X),(X),(X),25.7,(X)
5001600US4825,"Congressional District 25 (116th Congress), Texas",275511,1841,4.6,0.3,3,0.2,6.9,0.4,7.7,0.4,11.2,0.4,17.1,0.5,12.3,0.5,17.1,0.5,8.2,0.4,11.8,0.3,73970,1045,107282,1367,30.1,(X),(X),(X),(X),(X),194111,1789,2.6,0.3,1.7,0.2,4.6,0.4,6.5,0.4,9.7,0.5,17,0.6,13.2,0.5,19.7,0.7,10,0.5,15,0.5,88872,1345,124038,1716,(X),(X),29.6,(X),(X),(X),156436,2200,1.3,0.3,0.8,0.2,3.2,0.3,4.7,0.4,7.9,0.5,16.3,0.6,13.8,0.6,22.4,0.8,11.7,0.6,17.9,0.5,103235,1251,138964,2075,(X),(X),(X),(X),(X),(X),81400,2029,10,0.8,6.6,0.5,13.1,0.8,11.9,0.8,14.7,0.8,17.6,1.2,9.2,0.8,9.6,0.8,3.3,0.5,3.8,0.4,43211,1161,63232,1989,(X),(X),(X),(X),29.2,(X)
5001600US4826,"Congressional District 26 (116th Congress), Texas",292489,1645,3,0.2,1.8,0.2,4.4,0.3,5.5,0.3,9,0.4,15.7,0.5,14,0.4,20.9,0.6,11.9,0.5,13.6,0.4,93630,1254,117842,1212,32,(X),(X),(X),(X),(X),218610,1768,1.7,0.2,0.8,0.2,2.3,0.2,3.9,0.3,7.2,0.4,14,0.5,14.6,0.5,24.3,0.7,14.4,0.5,16.6,0.5,109180,1345,133682,1436,(X),(X),31.7,(X),(X),(X),178025,2045,0.8,0.2,0.4,0.1,1.4,0.2,2.8,0.3,5.5,0.3,12.1,0.6,14.2,0.6,26.5,0.8,16.6,0.6,19.7,0.6,122204,1445,147220,1685,(X),(X),(X),(X),(X),(X),73879,1670,7.8,0.7,4.9,0.6,11,0.9,10.9,0.8,15.4,1,20.7,1.1,11.9,0.9,9.9,0.9,3.7,0.7,3.7,0.5,49967,1217,65437,2141,(X),(X),(X),(X),31,(X)
5001600US4827,"Congressional District 27 (116th Congress), Texas",262738,1705,6.9,0.4,5.4,0.3,10.1,0.4,9.8,0.4,13,0.5,17.5,0.6,12.7,0.5,14.4,0.5,5.7,0.3,4.4,0.3,55480,844,75078,1062,32.3,(X),(X),(X),(X),(X),181549,1896,4.6,0.5,3,0.3,8.1,0.5,8.7,0.5,12.6,0.6,18.1,0.7,14.5,0.6,17.5,0.6,7.1,0.4,5.7,0.4,66882,1278,85593,1354,(X),(X),33.8,(X),(X),(X),128399,1919,1.8,0.3,1.5,0.2,5.1,0.4,6.6,0.5,11.2,0.7,18.2,0.8,16.8,0.8,22,0.8,9.4,0.5,7.4,0.5,82421,1502,100459,1726,(X),(X),(X),(X),(X),(X),81189,1362,13.7,0.8,11.4,0.8,15.6,0.9,12.6,0.9,14.4,0.8,15.4,1,7.6,0.8,6,0.7,1.7,0.3,1.4,0.3,31881,820,47332,1753,(X),(X),(X),(X),26.6,(X)
5001600US4828,"Congressional District 28 (116th Congress), Texas",217725,1752,8.7,0.4,5.7,0.4,12.2,0.5,10.5,0.5,13.2,0.5,17.7,0.7,11.5,0.4,13,0.5,4.1,0.3,3.6,0.3,49776,757,67666,1043,35.6,(X),(X),(X),(X),(X),168474,1924,6.7,0.4,4.4,0.4,11.2,0.6,10.2,0.6,13.4,0.6,18.2,0.7,12.4,0.6,14.5,0.7,4.6,0.4,4.3,0.4,54483,1005,73341,1176,(X),(X),37,(X),(X),(X),113833,1762,3,0.3,3,0.3,8.2,0.7,8.6,0.6,13.2,0.7,18.9,0.8,14.5,0.8,18.2,0.8,6.4,0.5,6,0.5,67322,1455,87176,1726,(X),(X),(X),(X),(X),(X),49251,1666,18.3,1.3,10.5,1.2,16.5,1.4,10.8,1.1,12.8,1.2,15,1.4,7.6,0.7,5.8,0.8,1.8,0.5,0.9,0.3,28935,2123,43336,2045,(X),(X),(X),(X),27.6,(X)
5001600US4829,"Congressional District 29 (116th Congress), Texas",222570,1661,7.4,0.4,5.2,0.3,12.5,0.6,13.2,0.6,15.7,0.6,19.6,0.7,11.5,0.6,9.9,0.4,3.1,0.3,1.8,0.2,45648,931,58525,771,36.5,(X),(X),(X),(X),(X),165713,2124,6.7,0.5,4.2,0.4,11.1,0.6,12.7,0.6,15.4,0.6,20.2,0.8,12.5,0.7,11.6,0.6,3.6,0.3,2,0.2,49890,882,62231,989,(X),(X),37.8,(X),(X),(X),102421,1993,2.3,0.3,2.1,0.3,8,0.6,11.1,0.8,15.6,0.9,21.8,1.1,15.6,0.9,15.5,0.9,5.1,0.5,2.9,0.4,60272,1397,74512,1373,(X),(X),(X),(X),(X),(X),56857,1553,15.2,1.2,9.5,0.8,17.8,1.4,14.1,1.1,15,1.5,15.7,1.3,6.8,0.9,3.9,0.6,1,0.3,1.1,0.4,30162,1208,41390,1549,(X),(X),(X),(X),30.4,(X)
5001600US4830,"Congressional District 30 (116th Congress), Texas",268565,1662,9.6,0.5,5,0.3,10.5,0.4,10.8,0.5,14.7,0.5,18,0.6,12.3,0.5,11.6,0.5,4.2,0.2,3.3,0.2,49438,742,67046,1111,45.1,(X),(X),(X),(X),(X),173263,1834,6.8,0.5,3,0.3,9,0.5,11,0.7,15.5,0.7,18.7,0.7,13.9,0.6,13.5,0.8,5,0.4,3.7,0.3,55698,1002,72798,1240,(X),(X),48.9,(X),(X),(X),101349,2040,1.9,0.4,1.5,0.3,6.1,0.6,8.4,0.6,13.5,0.7,19.4,0.9,17.5,1,18.5,1.1,7.5,0.5,5.8,0.5,74072,1475,90765,1957,(X),(X),(X),(X),(X),(X),95302,2115,16.1,1,9.1,0.7,13.4,0.8,11.3,0.8,13.6,0.9,16.4,0.9,8.7,0.8,6.7,0.6,2.4,0.3,2.4,0.3,35146,1536,53115,2315,(X),(X),(X),(X),36.8,(X)
5001600US4831,"Congressional District 31 (116th Congress), Texas",289471,1877,4.1,0.3,2.7,0.2,6.5,0.3,7.6,0.4,11.6,0.5,18.6,0.6,14.4,0.5,18.9,0.5,8.3,0.4,7.5,0.3,73594,751,93136,934,29.2,(X),(X),(X),(X),(X),204908,1912,2.6,0.3,1.6,0.2,4.5,0.3,6.5,0.4,9.8,0.5,17.4,0.7,15.6,0.6,22.3,0.7,10.3,0.5,9.4,0.4,87006,1057,105184,1276,(X),(X),30,(X),(X),(X),159219,1983,0.8,0.2,0.7,0.2,2.6,0.3,4.6,0.4,8,0.5,15.9,0.7,16.8,0.7,26.4,0.9,12.6,0.6,11.5,0.6,100737,1177,118917,1584,(X),(X),(X),(X),(X),(X),84563,1829,8.5,0.7,5.5,0.7,12.1,0.8,11.3,0.8,16.5,1,21.4,1.1,10.3,0.7,9.2,0.7,3,0.4,2.3,0.4,46391,1340,59399,1736,(X),(X),(X),(X),25.9,(X)
5001600US4832,"Congressional District 32 (116th Congress), Texas",293899,1764,4.1,0.2,2.5,0.2,6.7,0.4,7.7,0.3,11.2,0.5,17.6,0.6,12.4,0.5,17,0.5,8,0.4,12.9,0.4,75428,1020,118391,1465,31.8,(X),(X),(X),(X),(X),184346,1910,2.5,0.3,1.5,0.3,5.3,0.4,6.2,0.4,9.5,0.6,16.1,0.7,12.5,0.6,19.7,0.8,9.8,0.6,16.9,0.5,92094,1572,140721,2098,(X),(X),32.9,(X),(X),(X),139909,1846,1.1,0.2,0.9,0.2,2.9,0.4,4.5,0.4,8,0.6,14,0.8,13.1,0.7,22.5,1,11.5,0.7,21.4,0.7,109522,1641,164425,2815,(X),(X),(X),(X),(X),(X),109553,1934,7.4,0.5,4.4,0.5,9.9,0.7,10.6,0.6,13.6,0.8,20.5,0.9,11.6,0.7,11.7,0.6,4.5,0.4,5.9,0.5,53851,764,77726,2112,(X),(X),(X),(X),29.1,(X)
5001600US4833,"Congressional District 33 (116th Congress), Texas",220783,1464,7.4,0.4,5.6,0.3,13,0.5,13.7,0.6,16.9,0.6,20.6,0.5,10.8,0.6,8.3,0.4,2.1,0.2,1.5,0.2,43456,649,54900,725,37,(X),(X),(X),(X),(X),159494,1476,5.8,0.5,4,0.4,12.2,0.6,13.9,0.7,17.8,0.7,21.6,0.7,11.9,0.6,9,0.5,2.2,0.3,1.6,0.2,46504,916,57543,829,(X),(X),37.7,(X),(X),(X),95749,1779,2.3,0.3,2.3,0.3,8.7,0.7,12.4,0.8,18.3,0.8,24.1,1,14.4,0.9,12,0.7,3.1,0.4,2.3,0.3,55624,1172,67122,1091,(X),(X),(X),(X),(X),(X),61289,1422,14.3,1,11.2,0.8,17,1.1,14.7,1,14.9,1,15.2,1.1,5.7,0.8,4.8,0.5,1.3,0.3,1,0.2,29878,1149,41887,1297,(X),(X),(X),(X),32.2,(X)
5001600US4834,"Congressional District 34 (116th Congress), Texas",214304,1670,11.2,0.5,7.7,0.4,14.2,0.6,11.9,0.5,12.8,0.6,16.3,0.6,10.4,0.4,9.9,0.5,3.2,0.3,2.4,0.2,40308,909,57778,1007,37.5,(X),(X),(X),(X),(X),164896,1913,7.8,0.5,6.2,0.5,12.8,0.6,12.2,0.6,13.3,0.6,17.8,0.7,11.9,0.5,11.6,0.6,3.7,0.3,2.8,0.3,47094,1099,63605,1243,(X),(X),38.7,(X),(X),(X),110673,2204,4,0.5,4.1,0.4,10.1,0.6,10.7,0.7,13.5,0.8,19.6,0.9,14.5,0.8,14.9,0.8,4.8,0.5,3.8,0.4,58503,1308,75523,1825,(X),(X),(X),(X),(X),(X),49408,1538,24.4,1.6,13.7,0.9,19.8,1.3,11.5,1,10.2,1,10.4,1.1,4.9,0.7,3.1,0.6,1.1,0.4,1,0.3,20389,1003,34474,1590,(X),(X),(X),(X),30.9,(X)
5001600US4835,"Congressional District 35 (116th Congress), Texas",275111,2133,8.1,0.4,4.8,0.3,10.3,0.5,11.1,0.5,14.7,0.6,19.4,0.5,12.7,0.5,12.2,0.5,3.8,0.3,2.8,0.2,50978,682,65172,908,36.9,(X),(X),(X),(X),(X),171701,1804,5.4,0.4,3.4,0.3,8.9,0.6,10.9,0.6,14.8,0.8,20.1,0.6,14.2,0.6,14.6,0.7,4.5,0.4,3.1,0.3,57651,1099,71395,1182,(X),(X),39.4,(X),(X),(X),108849,1942,2,0.3,1.5,0.2,6.1,0.5,8.6,0.7,13.1,0.8,21.4,0.9,16.8,0.8,19.4,1,6.4,0.5,4.5,0.5,71521,1297,85630,1733,(X),(X),(X),(X),(X),(X),103410,1877,14.1,0.8,7.7,0.6,13.5,0.7,12.3,0.9,14.9,0.9,17.5,1,9.2,0.8,7,0.6,2.1,0.4,1.7,0.3,37097,1024,50307,1101,(X),(X),(X),(X),30.9,(X)
5001600US4836,"Congressional District 36 (116th Congress), Texas",261352,1752,6,0.4,4.3,0.3,8.7,0.4,9.1,0.5,12.2,0.5,17.9,0.6,12.6,0.5,16.1,0.6,7.1,0.4,6,0.4,62425,840,82793,1217,37.6,(X),(X),(X),(X),(X),187108,1928,4,0.3,2.4,0.3,6.4,0.5,7.5,0.5,11.7,0.5,18.5,0.7,14.1,0.7,19.2,0.7,8.8,0.5,7.4,0.5,74220,1512,93854,1474,(X),(X),39.5,(X),(X),(X),137996,2288,1.4,0.2,1.1,0.2,4.4,0.5,5.8,0.5,10.2,0.6,18.6,0.8,15.5,0.8,22.5,0.9,11,0.6,9.6,0.6,88918,1669,107916,1768,(X),(X),(X),(X),(X),(X),74244,1797,13.4,0.9,9.5,0.9,15.3,0.9,13.2,1,13.5,1,16,0.9,8.3,0.7,7.1,0.7,2.1,0.4,1.5,0.3,33512,1378,49520,1894,(X),(X),(X),(X),30.5,(X)
5001600US4901,"Congressional District 1 (116th Congress), Utah",240686,1255,4.1,0.2,2.9,0.2,6,0.3,7.7,0.3,12.4,0.4,19.9,0.5,16.8,0.5,18.1,0.5,6.9,0.3,5.4,0.2,71181,797,88097,860,30.6,(X),(X),(X),(X),(X),184871,1593,2.4,0.3,1.8,0.2,4,0.3,6.1,0.4,10.9,0.5,20.5,0.6,18.5,0.6,21.2,0.6,8.3,0.4,6.4,0.3,80223,722,97573,1115,(X),(X),29.5,(X),(X),(X),151693,1690,1,0.1,1.1,0.2,2.5,0.3,4.6,0.3,9.6,0.5,20.4,0.6,19.9,0.8,24,0.7,9.5,0.5,7.4,0.3,87970,1006,106282,1270,(X),(X),(X),(X),(X),(X),55815,1422,10.8,0.8,6.8,0.7,13.4,1,13.8,0.9,18.1,1.1,18.7,1.2,8.9,0.8,6.6,0.8,1.4,0.3,1.5,0.3,38612,990,51771,1749,(X),(X),(X),(X),31.9,(X)
5001600US4902,"Congressional District 2 (116th Congress), Utah",258564,1407,4.5,0.3,3.7,0.3,7.6,0.4,8.9,0.4,13.2,0.5,19.6,0.7,14.4,0.5,16.5,0.5,5.7,0.3,5.8,0.3,64600,772,84985,1130,30.5,(X),(X),(X),(X),(X),178216,1904,2.5,0.3,1.8,0.2,4.6,0.4,7.1,0.4,11.8,0.5,21.2,0.8,16.9,0.7,19.7,0.7,7.1,0.4,7.2,0.4,76114,985,97480,1451,(X),(X),30.9,(X),(X),(X),143822,1978,1.1,0.2,1.1,0.2,3,0.2,5.9,0.5,10.9,0.6,20.8,0.8,17.9,0.8,22.6,0.9,8.2,0.5,8.5,0.4,84073,1175,106907,1631,(X),(X),(X),(X),(X),(X),80348,1669,10,0.7,8.2,0.7,14.9,0.8,13.6,0.9,16.4,0.9,16.5,1,8.3,0.7,7.7,0.6,2.1,0.3,2.2,0.3,37990,1249,53095,1519,(X),(X),(X),(X),27.5,(X)
5001600US4903,"Congressional District 3 (116th Congress), Utah",228917,1122,3.9,0.3,2.7,0.2,6.3,0.3,7.3,0.4,11.2,0.4,18.4,0.4,14.2,0.5,18.8,0.5,8.4,0.3,8.8,0.3,75334,862,100528,1268,30.2,(X),(X),(X),(X),(X),178490,1221,2.5,0.3,1.8,0.2,4.5,0.3,5.6,0.3,10.4,0.4,18.3,0.5,15.3,0.5,21.5,0.6,9.8,0.4,10.2,0.4,85299,1062,110376,1412,(X),(X),28,(X),(X),(X),151621,1567,1.4,0.2,1.4,0.2,3.6,0.3,4.7,0.3,9.4,0.4,17.7,0.5,16,0.5,23.3,0.6,10.9,0.5,11.6,0.4,93396,992,118858,1664,(X),(X),(X),(X),(X),(X),50427,1219,9.7,1,6.4,0.6,13.4,1,13.6,1.2,14.8,1,18.3,1.1,9.6,1,8.1,0.9,2.6,0.5,3.3,0.6,41911,1428,60735,2928,(X),(X),(X),(X),35.1,(X)
5001600US4904,"Congressional District 4 (116th Congress), Utah",249146,1363,3,0.3,2.3,0.2,5.5,0.4,6.8,0.4,11.6,0.4,19.9,0.5,16.7,0.5,20.6,0.5,8,0.4,5.8,0.4,76246,745,92437,1101,30.1,(X),(X),(X),(X),(X),187606,1552,2.1,0.3,1.3,0.2,3.6,0.3,5.7,0.5,10.1,0.5,19.1,0.6,18.5,0.6,23.5,0.7,9.3,0.5,6.7,0.4,85347,969,101388,1502,(X),(X),29.8,(X),(X),(X),148963,1718,0.9,0.2,0.7,0.1,2.3,0.3,4.1,0.4,8.5,0.5,18.3,0.7,19.5,0.7,26.7,0.8,11.1,0.5,7.9,0.5,93890,1118,111091,1730,(X),(X),(X),(X),(X),(X),61540,1469,7.1,0.7,5.9,0.7,12.2,0.9,11.6,0.9,16.9,1.2,22.1,1.2,10.5,0.8,9.3,0.9,2.3,0.5,1.9,0.4,46182,1368,57860,1431,(X),(X),(X),(X),27.8,(X)
5001600US5000,"Congressional District (at Large) (116th Congress), Vermont",260029,1329,4.8,0.3,5,0.3,9.1,0.3,9.1,0.3,12.2,0.4,18.7,0.4,14,0.4,16,0.4,5.6,0.3,5.5,0.3,61973,662,81233,930,31.2,(X),(X),(X),(X),(X),156384,1282,2.7,0.3,1.8,0.2,5.4,0.3,6.6,0.3,10.8,0.4,18.7,0.6,16.9,0.5,21.6,0.5,7.8,0.4,7.7,0.4,80998,1087,99437,1337,(X),(X),30.6,(X),(X),(X),123193,1373,1.2,0.2,0.7,0.1,3.4,0.3,4.8,0.3,8.8,0.4,18.3,0.6,18.8,0.6,25.2,0.6,9.6,0.5,9.3,0.5,91926,1099,111622,1568,(X),(X),(X),(X),(X),(X),103645,1398,9,0.6,10.2,0.6,15.9,0.7,13.5,0.6,14.9,0.6,17.9,0.6,8.6,0.5,6.4,0.5,1.9,0.2,1.9,0.3,36439,850,50324,1140,(X),(X),(X),(X),30.7,(X)
5001600US5101,"Congressional District 1 (116th Congress), Virginia",279120,1344,3.3,0.2,2.3,0.2,5.4,0.4,5.7,0.3,9.6,0.4,15.4,0.5,14.7,0.5,20,0.5,11.4,0.4,12.2,0.4,88716,971,108489,905,36.1,(X),(X),(X),(X),(X),206376,1643,2,0.2,1.1,0.2,3.5,0.3,4.1,0.3,7.9,0.5,15,0.6,15.2,0.5,22.6,0.7,13.6,0.5,15,0.5,102166,1466,121603,1223,(X),(X),36,(X),(X),(X),166287,1829,1,0.2,0.6,0.1,1.9,0.3,2.8,0.3,5.9,0.4,13.7,0.5,15.7,0.6,24.6,0.7,15.8,0.6,17.9,0.6,115552,1460,133929,1310,(X),(X),(X),(X),(X),(X),72744,1574,8,0.6,6.2,0.7,11.9,1,10.7,0.7,14.9,1,16.7,1,12.3,0.9,11.4,0.9,4.6,0.5,3.4,0.6,48333,1479,65382,1898,(X),(X),(X),(X),34.1,(X)
5001600US5102,"Congressional District 2 (116th Congress), Virginia",276827,1562,4.1,0.3,2.6,0.2,6.5,0.3,7.8,0.4,12.1,0.4,19,0.5,15,0.5,18.1,0.5,7.8,0.3,7.1,0.3,72365,780,93062,1180,32.8,(X),(X),(X),(X),(X),186117,1547,2.5,0.2,1.3,0.2,4.4,0.3,6.2,0.4,10.2,0.5,17.7,0.6,16.4,0.6,21.9,0.7,10,0.4,9.3,0.4,85093,1138,106895,1505,(X),(X),32.9,(X),(X),(X),138692,1963,0.6,0.1,0.6,0.1,2.5,0.3,3.7,0.4,7.7,0.4,16.9,0.7,17.5,0.7,26,0.8,12.6,0.5,11.9,0.5,100642,1217,122916,1953,(X),(X),(X),(X),(X),(X),90710,1753,8,0.6,5.3,0.5,11.4,0.7,11.9,0.8,17.1,0.9,21.2,0.8,11.1,0.6,9,0.6,2.8,0.4,2.2,0.3,46326,1099,60905,1737,(X),(X),(X),(X),31.3,(X)
